Methods,SVHN-FPR,SVHN-AUROC,places365-FPR,places365-AUROC,LSUN-FPR,LSUN-AUROC,iSUN-FPR,iSUN-AUROC,dtd-FPR,dtd-AUROC,AVG-FPR,AVG-AUROC
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmproportional-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage2-seen-inc,6.618776889981561,98.72707437000614,56.120000000000005,86.83618,23.330000000000002,95.00939000000001,37.89355742296919,92.45571988795518,17.570921985815602,96.21214539007092,28.306651259753266,93.84810192960644,76.4,71.39999999999999,81.39999999999999,76.4,80.5
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmproportional-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage3-seen-inc,9.933927473878304,97.99129788977667,74.92,80.19618666666666,31.130000000000003,94.15376,59.69747899159664,88.18598692810458,23.670212765957448,95.01656028368795,39.870323846286475,91.10875835364718,70.86666666666666,68.8,71.89999999999999,70.86666666666666,77.28888888888889
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage6-seen-inc,7.629071911493547,98.48447551731203,60.209999999999994,83.83827000000001,36.76,91.28031,42.37535014005602,90.3591447245565,20.44326241134752,95.43846926713948,33.483536892579416,91.8801339018016,56.166666666666664,59.4,55.52,56.166666666666664,69.36944444444445
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmproportional-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage2-seen-inc,7.371696373693915,98.47101259987708,59.48,86.10234,33.12,92.54824,35.95518207282913,92.29827450980392,16.29432624113475,96.44861702127659,30.444240937531564,93.17369682619152,76.9,74.2,79.60000000000001,70.86666666666666,77.45555555555555
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmproportional-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage4-seen-inc,6.38060848186847,98.66361593423478,74.57000000000001,79.72678499999999,36.1,93.14188,60.291316526610636,86.0661400560224,23.28014184397163,94.61359042553191,40.12441337049014,90.44240228315783,65.05,67.4,64.26666666666667,65.05,74.35416666666667
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmproportional-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage3-seen-inc,8.389674247080517,97.87488475722189,64.53999999999999,82.84385333333333,41.620000000000005,90.02502666666666,41.16526610644258,90.83995518207281,18.01418439716312,95.74349881796692,34.74582495013724,91.46544375145233,73.26666666666667,70.39999999999999,74.7,65.05,74.95416666666667
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmproportional-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage5-seen-inc,7.978641671788568,98.34704056545789,70.53,81.872264,32.800000000000004,93.48157200000001,63.84313725490196,83.58924817927169,24.397163120567374,94.12512765957447,39.90978840945158,90.28305048086081,58.24,41.6,62.4,58.24,71.61133333333333
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmproportional-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage4-seen-inc,10.790565457897971,97.66831399815614,65.97,82.288715,44.11,88.51640000000002,50.28571428571429,87.81383753501399,22.411347517730494,94.5266046099291,38.71352545226855,90.16277422861985,66.95,69.8,66.0,58.24,71.99133333333332
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmproportional-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage6-seen-inc,7.970958819913952,98.38610812333538,70.88,80.88981666666666,32.879999999999995,93.03529666666667,74.3641456582633,77.50562091503268,29.46808510638298,91.53343380614658,43.11263791691204,88.27005523556959,55.06666666666666,58.199999999999996,54.44,55.06666666666666,69.17055555555555
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmproportional-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage5-seen-inc,6.718653964351567,98.70819452980946,66.07,81.769124,27.11,94.35898,57.73669467787115,85.9908705882353,22.99645390070922,94.71035460992907,36.12636050858639,91.10750474559477,60.12,45.0,63.9,55.06666666666666,69.48388888888888
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmproportional-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage6-seen-inc,9.703441917639829,98.04104435566484,63.91,82.89666,43.59,89.45365666666667,54.352941176470594,86.50457889822596,24.02482269503546,94.38443262411346,39.11624115782918,90.25607450893419,56.63333333333333,59.8,56.00000000000001,56.63333333333333,69.74499999999999
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage1-seen-inc,2.1780885064535958,99.59837891825445,58.17,89.72059999999999,12.370000000000001,97.85742,30.80112044817927,94.95159663865546,18.29787234042553,96.5109219858156,24.36341625901168,95.72778350854509,84.2,84.2,nan,56.166666666666664,69.36944444444445
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage1-seen-inc,2.1780885064535958,99.59858635525508,58.14,89.72234,12.36,97.8588,30.81232492997199,94.95307563025209,18.26241134751773,96.5118085106383,24.350564956788663,95.72892209922908,84.2,84.2,nan,55.93333333333334,68.33
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage2-seen-inc,5.374154886293792,98.91782037492317,57.96,86.24097,25.180000000000003,94.61473000000001,36.64985994397759,92.61575350140056,15.957446808510639,96.58031914893617,28.2242923277564,93.79391860505197,75.0,70.19999999999999,79.80000000000001,55.93333333333334,68.31333333333333
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage2-seen-inc,7.367854947756607,98.57982098955132,59.29,86.74977999999997,33.95,92.78026,34.73389355742297,92.92017927170869,17.429078014184395,96.50712765957446,30.5541653038728,93.5074335841669,76.3,72.8,79.80000000000001,56.166666666666664,69.3861111111111
BestRerun-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage1-seen-inc,2.1780885064535958,99.59856330669943,58.209999999999994,89.71866,12.4,97.85698,30.823529411764707,94.95054341736694,18.31560283687943,96.5109574468085,24.385444151019545,95.72714083417499,84.2,84.2,nan,84.2,84.2
BestRerun-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage1-seen-inc,2.1780885064535958,99.59841733251382,58.14,89.72476,12.389999999999999,97.85742,30.823529411764707,94.95520448179272,18.26241134751773,96.51127659574468,24.35880585314721,95.72941568201024,84.2,84.2,nan,84.2,84.2
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage3-seen-inc,6.714812538414259,98.63323345625895,61.49,85.88238,24.95,95.06962000000001,47.114845938375346,89.44389169000934,21.099290780141843,95.09410165484634,32.27378985138629,92.82464536022292,70.06666666666666,66.4,71.89999999999999,55.93333333333334,68.31333333333333
BestRerun-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage2-seen-inc,5.374154886293792,98.92165411800859,57.989999999999995,86.24309,25.19,94.62975000000002,36.728291316526615,92.6143193277311,15.957446808510639,96.58329787234042,28.247978602266212,93.79842226361603,75.0,70.19999999999999,79.80000000000001,75.0,79.60000000000001
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage3-seen-inc,6.983712354025815,98.25421788567917,64.05,82.98183333333333,36.93,91.30047333333333,39.28291316526611,91.39136507936506,17.606382978723403,96.01749408983451,32.97060169960307,91.98907674430907,73.2,69.8,74.9,56.166666666666664,69.3861111111111
BestRerun-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage3-seen-inc,6.718653964351567,98.63180188485966,61.57,85.89453999999999,25.040000000000003,95.06773999999999,47.23809523809524,89.42435854341736,21.152482269503547,95.09222222222223,32.34384629439007,92.82213253009985,70.06666666666666,66.4,71.89999999999999,70.06666666666666,76.42222222222223
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage4-seen-inc,7.32559926244622,98.57107406269208,67.43,83.548335,28.549999999999997,94.415265,54.15126050420168,86.00141176470589,22.677304964539008,94.071640070922,36.026832946237384,91.32154517966399,65.75,70.0,64.33333333333333,55.93333333333334,68.305
BestRerun-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage2-seen-inc,7.271819299323909,98.58867931776277,59.019999999999996,86.78997000000001,33.69,92.82378,34.53221288515406,92.92917647058823,17.411347517730498,96.50466312056739,30.3850759404417,93.52725378178368,76.3,72.8,79.80000000000001,76.3,80.25
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage4-seen-inc,10.102950215119852,97.95070682237247,64.19,83.17284500000001,38.41,90.794275,46.84593837535014,88.75839775910364,21.081560283687946,94.98313829787234,36.12608977483159,91.13187257586969,66.9,70.19999999999999,65.8,56.166666666666664,69.39444444444445
BestRerun-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage4-seen-inc,7.356330669944683,98.57148701598034,67.46,83.563185,28.62,94.41219,54.1624649859944,86.02942296918768,22.69503546099291,94.07559397163119,36.0587662233864,91.33037579135983,65.8,70.0,64.4,65.8,73.76666666666667
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage5-seen-inc,6.868469575906576,98.57253841425938,65.89,82.97918399999999,29.709999999999997,93.708584,54.0280112044818,85.02845490196079,23.173758865248224,93.76009929078013,35.934047929127324,90.80977212140006,58.84,42.6,62.9,55.93333333333334,68.29833333333333
BestRerun-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage5-seen-inc,6.906883835279657,98.57058236017208,66.0,82.982872,29.81,93.702808,54.2296918767507,84.99520000000001,23.28014184397163,93.74146808510638,36.04534351120039,90.79858608905569,58.879999999999995,42.6,62.949999999999996,58.879999999999995,70.78933333333333
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage5-seen-inc,6.392132759680394,98.72933005531654,64.42,82.275368,26.97,94.19419599999999,51.51820728291317,87.84100840336133,21.400709219858154,95.31287234042554,34.140209852490344,91.67055495982068,59.599999999999994,45.2,63.2,56.166666666666664,69.39444444444445
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage6-seen-inc,6.219268592501537,98.68889699856587,64.5,83.08507999999999,29.709999999999997,93.40298000000001,52.50420168067227,85.6929411764706,22.02127659574468,94.12166075650119,34.9909493737837,90.99831178630753,55.96666666666666,61.6,54.84,55.96666666666666,68.30388888888889
BestRerun-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage3-seen-inc,7.002919483712354,98.25172095881992,64.21,82.94836666666666,36.8,91.34628,39.406162464986,91.39431559290382,17.659574468085108,96.02143026004728,33.0157312833567,91.99242269568752,73.2,69.8,74.9,73.2,77.89999999999999
BestRerun-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage6-seen-inc,6.246158574062692,98.68461252817046,64.57000000000001,83.08537666666666,29.799999999999997,93.40486999999999,52.56022408963585,85.69249673202614,22.03900709219858,94.12493498817966,35.04307795117943,90.99845818300858,55.86666666666667,61.4,54.76,55.86666666666667,68.30222222222221
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage6-seen-inc,7.636754763368163,98.47381299938537,59.97,83.93087333333332,36.51,91.32021,42.061624649859944,90.42311111111111,20.407801418439718,95.43599290780142,33.317236166333565,91.91680007032626,56.36666666666667,59.8,55.67999999999999,56.36666666666667,69.42777777777778
BestRerun-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage4-seen-inc,10.029963122311,97.95843385064536,64.19,83.18199,38.15,90.83306499999999,46.879551820728295,88.74959663865546,21.099290780141843,94.98124113475178,36.06976114463623,91.14086532481052,67.05,70.19999999999999,66.0,67.05,75.1875
BestRerun-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage5-seen-inc,6.422864167178857,98.72089889366931,64.34,82.211624,26.86,94.213812,51.35014005602241,87.90288851540616,21.152482269503547,95.34206382978724,34.02509729854096,91.67825744777254,59.56,45.6,63.05,59.56,72.062
BestRerun-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage6-seen-inc,7.7289489858635525,98.45995185412825,60.23,83.80774666666667,36.43,91.31814666666666,41.983193277310924,90.45585060690944,20.44326241134752,95.45237588652482,33.363080934904396,91.89881433617917,56.39999999999999,59.4,55.800000000000004,56.39999999999999,69.45166666666665
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage1-inc1-inc,1.2715119852489245,99.74943146896128,39.290000000000006,94.49282,1.79,99.33668000000002,33.714285714285715,95.3339831932773,21.54255319148936,96.70414893617021,19.5216701782048,97.12341271968177,92.2,92.2,nan,,
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage1-inc1-forget,2.631376767055931,99.38533819182251,72.36,78.17085523809524,8.77,97.8880742857143,69.1204481792717,82.92636521275178,42.269503546099294,89.89832489023979,39.03026569848539,89.65379156372472,40.0,89.80626666666667,72.96190476190476
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage1-seen-inc,1.2715119852489245,99.74943146896128,39.290000000000006,94.49282,1.79,99.33668000000002,33.714285714285715,95.3339831932773,21.54255319148936,96.70414893617021,19.5216701782048,97.12341271968177,92.2,92.2,nan,92.2,92.2
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage1-seen-forget,2.631376767055931,99.38533819182251,72.36,78.17085523809524,8.77,97.8880742857143,69.1204481792717,82.92636521275178,42.269503546099294,89.89832489023979,39.03026569848539,89.65379156372472,40.0,89.80626666666667,72.96190476190476
top5-palm-cache6-ema0.999-baseline-randlabel-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage1-inc1-forget,5.3779963122311,98.70359447712707,74.24,77.97683047619047,13.750000000000002,97.01246000000002,73.46778711484593,82.24135200746966,59.50354609929078,85.11983451536645,45.26786590527357,88.21081429523072,36.4,89.96207619047618,72.97142857142858
top5-palm-cache6-ema0.999-baseline-randlabel-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage1-seen-forget,5.3779963122311,98.70359447712707,74.24,77.97683047619047,13.750000000000002,97.01246000000002,73.46778711484593,82.24135200746966,59.50354609929078,85.11983451536645,45.26786590527357,88.21081429523072,36.4,89.96207619047618,72.97142857142858
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage2-inc1-inc,1.1601106330669944,99.81151659496005,37.14,94.85208,1.8800000000000001,99.53628,29.591036414565824,95.9772324929972,18.72340425531915,97.25166666666667,17.69891026059039,97.48575515092477,93.0,93.0,93.0,,
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage2-inc1-forget,2.6198524892440074,99.36201707788217,75.12,77.49136380952382,9.59,97.67405904761904,70.0952380952381,82.72957929838603,40.53191489361702,89.8681408308004,39.59140109561983,89.42503201284228,47.199999999999996,86.62666666666665,72.66666666666667
top5-palm-cache6-ema0.999-baseline-randlabel-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage2-inc1-forget,5.408727719729564,98.70015987648902,75.57000000000001,77.13832952380952,18.310000000000002,96.13304285714285,74.27450980392157,81.59992423636122,57.12765957446808,85.97199088145898,46.138179419623846,87.90868947505233,46.6,88.31704761904761,73.06666666666666
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage2-inc2-inc,1.7248002458512601,99.72778503380454,46.56,93.36938,7.359999999999999,98.45733999999999,42.061624649859944,94.25139495798318,26.52482269503546,96.23881205673759,24.84624951814933,96.40894240970506,88.5,88.6,88.4,,
top5-palm-cache6-ema0.999-baseline-randlabel-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage2-inc2-forget,4.671173939766441,98.84441273743671,73.45,78.18916952380953,13.350000000000001,97.23778476190475,69.84873949579831,83.02357209550487,55.159574468085104,86.44165315771698,43.29589758072998,88.74731845527457,36.6,91.69695238095238,72.70476190476191
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage2-inc2-forget,2.5660725261216966,99.3665598384406,74.38,78.16256952380952,7.430000000000001,98.20955904761904,68.25770308123249,83.63601867413632,39.84042553191489,90.08870820668693,38.494840227853814,89.89268305813847,46.6,90.88340952380953,72.35238095238095
top5-palm-cache6-ema0.999-baseline-randlabel-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage2-seen-forget,4.7287953288260605,98.82445298094652,73.29,78.021315,13.23,97.224693,70.4873949579832,82.68048403361344,55.30141843971631,86.32281560283688,43.40752174530511,88.61475212347936,41.199999999999996,90.00389,73.14
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage2-seen-inc,1.7248002458512601,99.72778503380454,46.56,93.36938,7.359999999999999,98.45733999999999,42.061624649859944,94.25139495798318,26.52482269503546,96.23881205673759,24.84624951814933,96.40894240970506,88.5,88.6,88.4,88.5,90.35
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage2-seen-forget,2.585279655808236,99.35925629993852,74.59,78.000499,7.41,98.192487,69.25490196078431,83.27656918767508,40.21276595744681,89.96235106382979,38.81058951480787,89.75823251028868,47.0,88.74582,72.68
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage3-inc1-inc,1.671020282728949,99.72623693915182,49.11,92.94200000000001,4.74,98.95116999999999,42.66666666666667,93.72042577030814,24.893617021276597,96.24001773049646,24.616260794134444,96.3159700879913,88.2,87.8,88.2,,
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage3-inc1-forget,2.6505838967424706,99.37514012058419,72.67,78.20207047619047,8.260000000000002,98.01513142857142,67.82072829131653,83.40744617847139,40.833333333333336,90.29214285714285,38.44692910427846,89.85838621219206,43.4,89.17190476190476,73.14285714285714
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage3-inc2-inc,1.671020282728949,99.72623693915182,49.11,92.94200000000001,4.74,98.95116999999999,42.66666666666667,93.72042577030814,24.893617021276597,96.24001773049646,24.616260794134444,96.3159700879913,88.2,88.6,88.2,,
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage3-inc2-forget,2.627535341118623,99.38119567126174,71.98,78.80943238095237,6.93,98.34043238095238,66.1064425770308,84.245902094171,40.21276595744681,90.49711246200609,37.57134877511925,90.25481499786872,45.4,90.8588761904762,72.68571428571428
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage3-inc3-inc,1.6133988936693302,99.69098289284983,48.47,91.29654000000001,4.2700000000000005,98.87653999999999,39.305322128851536,93.2113090569561,22.570921985815602,96.1737706855792,23.24592860166729,95.84982852707702,84.66666666666667,84.0,85.0,,
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage3-inc3-forget,2.6544253226797787,99.38040726431936,71.95,78.87269333333333,8.4,97.98494666666669,67.48459383753502,83.59848366013071,41.170212765957444,90.28302431610942,38.33184638523445,90.0239110481119,69.39999999999999,85.56727619047618,73.6952380952381
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage3-seen-inc,1.6133988936693302,99.69098289284983,48.47,91.29654000000001,4.2700000000000005,98.87653999999999,39.305322128851536,93.2113090569561,22.570921985815602,96.1737706855792,23.24592860166729,95.84982852707702,84.66666666666667,84.0,85.0,84.66666666666667,88.45555555555555
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage3-seen-forget,2.6813153042409343,99.36989413838837,71.94,79.1202547368421,7.24,98.2857852631579,67.56302521008404,83.82912221730798,40.76241134751773,90.2840388204554,38.037350372368536,90.17781903523036,53.400000000000006,88.38110877192983,74.11578947368422
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c90-to-CIFAR-110-forget-from-CIFAR-110-to-c90-stage4-inc1-inc,1.671020282728949,99.6713352796558,45.96,91.78818666666668,7.17,98.38823333333335,42.14005602240896,93.06216246498599,27.890070921985817,95.59249408983452,24.96622944542474,95.70048236689527,85.39999999999999,84.39999999999999,85.39999999999999,,
